Id,gender,age,nationality,sport,ind-university_grade,ind-debateclub,ind-programming_exp,ind-international_exp,ind-entrepeneur_exp,ind-languages,ind-exact_study,ind-degree,company,decision
x8224a,female,25,Dutch,Rugby,63,False,False,False,True,2,False,master,A,True
x5779f,male,28,German,Football,68,True,False,False,True,3,False,master,A,True
x1296a,female,30,German,Golf,56,False,False,True,False,0,False,master,A,False
x7184e,female,24,German,Football,62,False,False,False,False,1,False,bachelor,A,True
x8323c,male,30,Dutch,Football,68,False,False,True,False,1,True,phd,A,True
x6075g,male,27,Dutch,Football,58,False,False,False,False,1,False,master,A,True
x9704c,male,31,German,Golf,58,False,False,True,False,0,False,master,A,False
x8364d,female,21,Dutch,Chess,67,False,True,False,False,1,True,master,A,False
x8304f,male,25,Dutch,Football,67,False,False,False,False,1,True,bachelor,A,False
x5226d,female,28,Belgian,Swimming,62,False,False,False,False,1,False,master,A,False
x3144b,female,22,Dutch,Swimming,57,False,False,True,False,0,False,bachelor,A,False
x1760d,female,24,Dutch,Chess,64,False,False,True,False,1,True,master,A,True
x5556b,female,27,Dutch,Golf,74,True,True,False,True,2,True,master,A,False
x9179b,male,24,German,Rugby,56,False,False,False,False,2,False,bachelor,A,True
x5507d,male,28,Dutch,Chess,59,False,False,True,False,0,False,bachelor,A,False
x4681f,male,29,Dutch,Football,54,True,False,False,True,2,False,master,A,False
x1117c,female,26,Dutch,Golf,68,True,True,True,False,2,True,master,A,True
x6724g,male,25,Dutch,Swimming,56,True,False,False,True,3,False,bachelor,A,True
x2357f,male,28,Dutch,Football,60,False,False,False,False,2,False,bachelor,A,False
x2323d,female,24,German,Running,64,False,True,False,False,1,True,bachelor,A,False
x1895b,male,25,Dutch,Rugby,52,True,False,False,False,2,False,bachelor,A,False
x9477a,other,26,Dutch,Tennis,72,True,True,False,True,2,True,bachelor,A,False
x1369a,male,30,German,Cricket,55,False,False,False,False,0,False,bachelor,A,False
x2159d,male,26,Dutch,Golf,59,False,False,True,False,1,False,phd,A,True
x1369b,male,29,Dutch,Rugby,64,True,False,False,True,2,False,bachelor,A,False
x7305c,male,24,Dutch,Rugby,63,True,False,False,True,3,False,master,A,True
x4495f,male,29,German,Football,57,False,False,True,True,2,False,master,A,True
x4158e,male,30,Dutch,Rugby,59,False,False,False,True,2,False,bachelor,A,True
x9865f,male,28,Belgian,Rugby,66,True,False,True,True,3,True,bachelor,A,True
x2701d,male,28,Dutch,Football,55,True,False,False,False,2,False,bachelor,A,True
x2204b,male,28,Dutch,Swimming,60,True,False,False,True,3,False,master,A,False
x2680c,male,29,German,Rugby,55,True,False,False,True,2,False,master,A,True
x7268a,female,27,Dutch,Swimming,58,False,False,True,False,0,False,master,A,False
x4394a,male,26,Dutch,Golf,70,False,True,False,False,1,True,master,A,True
x9854e,male,27,Dutch,Football,66,False,False,False,True,2,False,bachelor,A,True
x8537c,female,26,Dutch,Swimming,69,False,True,False,False,2,True,master,A,True
x1986c,male,29,German,Swimming,53,False,False,False,False,1,False,master,A,False
x5197f,female,21,Dutch,Chess,70,False,True,False,False,0,True,master,A,False
x8182e,male,30,German,Football,59,False,False,False,False,2,False,bachelor,A,True
x8721d,female,22,Dutch,Swimming,72,False,True,True,False,1,True,master,A,True
x8681a,male,28,Belgian,Rugby,47,False,False,True,False,1,False,bachelor,A,False
x9834b,female,22,Dutch,Running,64,False,True,False,False,0,True,bachelor,A,False
x1079a,male,28,Dutch,Golf,68,False,True,True,False,1,True,master,A,False
x8102g,female,30,German,Tennis,60,True,False,True,True,3,False,master,A,True
x5298c,male,25,Dutch,Football,49,True,False,False,False,2,False,master,A,False
x9284d,male,30,Dutch,Football,61,False,False,False,False,2,False,bachelor,A,True
x9838f,female,28,Dutch,Rugby,72,False,True,False,False,1,True,phd,A,True
x9043a,female,27,Dutch,Chess,64,False,True,True,False,1,True,master,A,True
x7785d,male,30,Dutch,Tennis,58,True,False,False,True,3,False,bachelor,A,False
x4003b,male,30,Dutch,Rugby,59,False,False,True,False,0,False,bachelor,A,False
x8378d,male,27,Dutch,Tennis,70,False,True,False,False,1,True,master,A,True
x7094f,male,27,Dutch,Football,58,True,False,True,True,3,False,phd,A,True
x9703f,female,28,Dutch,Swimming,70,False,True,False,False,2,True,bachelor,A,False
x3440f,male,27,Dutch,Rugby,69,False,False,True,False,0,True,master,A,False
x6460b,male,22,Dutch,Tennis,71,False,True,False,False,1,True,master,A,False
x1038e,male,28,Dutch,Tennis,68,False,True,False,False,1,True,bachelor,A,False
x8197d,female,30,Dutch,Rugby,58,False,False,True,False,0,False,phd,A,False
x1097b,female,27,German,Running,63,True,False,False,False,2,False,bachelor,A,True
x9210c,male,27,Dutch,Cricket,60,False,False,False,False,1,True,bachelor,A,False
x3122b,male,27,Dutch,Rugby,56,False,False,False,False,1,False,master,A,True
x1746e,female,28,Dutch,Running,59,False,False,False,False,1,True,bachelor,A,False
x5837b,female,29,Dutch,Rugby,63,False,False,False,False,2,True,bachelor,A,True
x3936e,male,25,Dutch,Rugby,53,True,False,False,True,2,False,bachelor,A,False
x4874b,female,26,Dutch,Golf,62,False,False,True,False,1,False,master,A,False
x6071c,female,26,Dutch,Chess,62,False,True,False,False,0,True,bachelor,A,False
x6415a,male,25,Dutch,Football,57,False,False,False,True,2,False,bachelor,A,True
x9871a,male,28,Dutch,Football,65,False,False,True,False,0,True,master,A,False
x5436g,female,27,Dutch,Football,55,False,False,True,False,0,False,master,A,False
x1242c,female,24,Dutch,Swimming,65,False,True,False,False,1,True,bachelor,A,False
x9828e,female,22,German,Golf,66,False,False,False,False,2,True,bachelor,A,False
x2705b,male,23,Dutch,Swimming,59,False,False,False,False,1,False,bachelor,A,True
x8241e,female,23,Dutch,Football,68,True,True,False,True,2,True,bachelor,A,True
x3822c,female,27,Dutch,Rugby,61,False,False,True,False,2,False,bachelor,A,True
x9817d,male,29,Dutch,Rugby,61,True,False,True,True,2,False,master,A,True
x4051c,female,28,Dutch,Golf,54,False,False,False,False,1,False,bachelor,A,False
x3251f,male,24,Dutch,Football,56,False,False,False,False,1,False,bachelor,A,True
x7089g,male,22,Dutch,Football,71,False,True,False,False,1,True,master,A,True
x1144g,female,28,Dutch,Cricket,65,False,True,False,False,0,True,master,A,False
x2456c,male,30,German,Tennis,59,True,False,False,False,2,False,bachelor,A,True
x5953f,male,29,Dutch,Football,53,False,False,False,False,2,False,bachelor,A,False
x1371b,male,28,Dutch,Tennis,55,True,False,False,True,3,False,bachelor,A,True
x8580d,female,27,Dutch,Golf,64,False,False,True,False,1,False,phd,A,True
x7701g,male,29,Dutch,Football,61,True,False,True,True,3,False,master,A,True
x2240a,female,26,Dutch,Football,60,False,False,False,False,1,True,bachelor,A,False
x4204c,male,26,Dutch,Tennis,58,True,False,False,False,2,False,bachelor,A,False
x9622a,male,27,Dutch,Rugby,57,False,False,True,False,0,False,bachelor,A,False
x2145e,male,30,Belgian,Rugby,51,True,False,False,False,2,False,bachelor,A,False
x5082e,female,22,Dutch,Running,74,False,True,False,False,1,True,master,A,True
x4054b,female,28,Dutch,Football,63,False,True,True,False,0,False,master,A,False
x2534a,male,25,Dutch,Football,67,False,False,False,False,1,True,master,A,False
x4197g,female,26,German,Tennis,64,True,False,False,False,2,False,bachelor,A,True
x5839d,male,28,Dutch,Rugby,63,False,False,True,False,1,False,master,A,True
x9751f,female,28,Dutch,Chess,75,False,True,False,False,1,True,master,A,False
x5306e,male,29,Dutch,Rugby,62,True,False,True,True,3,False,bachelor,A,True
x8313b,female,24,Dutch,Swimming,65,False,True,False,False,1,True,master,A,True
x1788d,male,29,Belgian,Tennis,69,True,False,True,True,3,False,master,A,True
x6965d,male,29,German,Swimming,59,False,True,False,False,0,False,bachelor,A,False
x7193e,male,26,Dutch,Football,57,False,False,False,True,2,False,bachelor,A,True
x7503b,male,22,Belgian,Swimming,70,False,False,True,False,0,True,master,A,False
x1415c,female,23,Dutch,Chess,69,False,False,True,False,1,True,master,A,False
x8626a,female,29,Dutch,Rugby,69,False,True,True,False,0,True,master,A,False
x3518d,male,29,Dutch,Golf,59,False,False,True,False,1,False,phd,A,True
x7420a,female,25,Dutch,Chess,63,False,True,True,False,0,True,master,A,False
x4064f,male,28,Dutch,Chess,65,False,True,False,False,0,True,master,A,False
x5094g,female,31,Dutch,Cricket,65,False,False,True,False,1,True,master,A,False
x3833d,female,21,Dutch,Tennis,72,False,True,False,False,2,True,bachelor,A,False
x2089c,male,31,Dutch,Cricket,69,False,True,True,False,1,True,master,A,True
x3056b,male,24,Belgian,Rugby,52,True,False,False,True,3,False,master,A,False
x3699d,female,31,Dutch,Rugby,69,False,True,True,False,0,True,master,A,False
x4413b,male,29,Dutch,Rugby,54,True,False,False,False,2,False,master,A,False
x4495c,male,28,Dutch,Swimming,61,False,False,False,False,0,True,master,A,False
x1705a,female,28,Dutch,Swimming,61,False,False,True,False,1,False,master,A,True
x7065d,male,30,Dutch,Rugby,54,True,False,False,False,2,False,master,A,False
x7079c,female,22,Dutch,Football,69,False,True,False,False,1,True,bachelor,A,False
x4033g,female,24,Dutch,Running,63,False,False,True,False,0,False,bachelor,A,False
x2707a,male,29,Dutch,Golf,61,False,False,True,False,0,True,master,A,False
x7684g,male,22,Dutch,Tennis,73,True,True,False,False,2,True,bachelor,A,False
x7141f,male,30,Dutch,Rugby,61,False,False,False,False,1,False,master,A,True
x5446f,male,28,Dutch,Football,59,False,False,True,False,2,False,bachelor,A,True
x6540e,female,28,Dutch,Swimming,59,True,False,True,True,3,False,master,A,True
x8529c,female,25,German,Chess,65,False,False,False,False,1,True,bachelor,A,False
x2844f,male,28,Belgian,Football,66,False,False,False,True,2,True,bachelor,A,True
x3079a,female,21,Dutch,Chess,60,False,False,False,False,0,False,bachelor,A,False
x3150d,male,27,Dutch,Rugby,52,True,False,False,False,2,False,master,A,False
x7139e,male,32,Dutch,Golf,65,False,False,True,False,0,True,master,A,False
x6056a,male,26,Dutch,Rugby,59,False,False,False,False,0,False,bachelor,A,False
x6968c,female,21,Dutch,Football,56,False,False,False,False,1,False,bachelor,A,False
x9523g,male,28,Dutch,Tennis,61,True,False,False,True,2,True,bachelor,A,False
x1747d,female,27,Dutch,Swimming,59,False,False,False,False,0,False,bachelor,A,False
x6759c,female,24,Dutch,Swimming,67,False,True,False,False,0,True,bachelor,A,False
x6270e,male,27,Dutch,Swimming,68,False,True,False,False,1,True,bachelor,A,False
x7028e,female,21,Dutch,Chess,68,False,True,True,False,2,True,master,A,True
x3263g,male,28,Dutch,Swimming,56,True,False,False,False,2,False,bachelor,A,False
x7848c,female,22,German,Cricket,64,False,True,False,False,1,False,bachelor,A,True
x8100c,male,26,Dutch,Football,61,True,False,False,True,2,False,bachelor,A,False
x4471e,female,25,German,Swimming,70,False,True,False,False,0,True,master,A,False
x6504g,female,27,Dutch,Golf,58,False,False,False,False,1,False,bachelor,A,False
x8835f,male,26,German,Football,62,True,False,True,True,3,False,master,A,True
x4764g,male,29,Belgian,Football,52,False,False,False,False,1,False,bachelor,A,False
x1757c,male,29,Dutch,Swimming,64,False,False,False,False,0,True,bachelor,A,False
x6663b,male,26,German,Football,63,True,False,False,True,2,False,bachelor,A,True
x5139d,male,22,Belgian,Running,69,False,False,False,False,1,True,master,A,False
x5039c,female,25,German,Running,63,False,False,False,False,1,True,master,A,False
x4182b,female,27,Dutch,Cricket,56,False,False,False,False,1,False,bachelor,A,True
x4785b,female,26,Dutch,Cricket,63,False,False,True,False,0,False,bachelor,A,False
x4146f,male,31,Dutch,Rugby,68,False,True,False,False,1,True,master,A,False
x9436c,male,24,Dutch,Tennis,61,True,False,False,False,2,False,bachelor,A,True
x8917e,female,23,Dutch,Tennis,61,False,False,True,False,1,True,bachelor,A,False
x7282b,female,28,Dutch,Golf,56,False,False,False,False,0,False,master,A,False
x8421g,male,30,German,Rugby,62,False,False,False,False,2,False,master,A,True
x5563g,female,29,German,Football,57,False,False,False,False,2,False,bachelor,A,True
x5087g,female,26,Dutch,Running,66,False,False,False,False,0,True,master,A,False
x5170a,male,28,Dutch,Football,50,True,False,False,True,2,False,bachelor,A,False
x8616c,female,23,Dutch,Running,64,False,True,False,False,1,True,bachelor,A,True
x4506a,male,26,Dutch,Rugby,62,False,False,False,False,1,False,bachelor,A,False
x5276g,male,26,Dutch,Rugby,63,True,False,True,True,2,False,master,A,True
x7490d,male,26,Dutch,Running,72,False,True,False,False,1,True,master,A,False
x4462e,female,23,Dutch,Running,67,False,False,False,False,0,True,master,A,False
x7788b,male,25,Dutch,Football,67,True,False,True,True,3,True,master,A,True
x7641d,female,27,Dutch,Football,63,False,False,False,False,1,True,master,A,False
x2921f,female,26,Dutch,Swimming,60,False,False,False,False,0,False,bachelor,A,False
x7667d,male,26,German,Chess,72,False,True,False,False,1,True,phd,A,False
x7342a,female,23,Dutch,Running,58,False,False,False,False,1,False,bachelor,A,False
x2473f,female,27,German,Football,67,True,True,False,False,1,True,bachelor,A,False
x5573b,male,29,Dutch,Rugby,56,False,False,False,False,1,False,bachelor,A,False
x7607g,female,21,Belgian,Tennis,68,True,False,False,False,2,True,master,A,True
x6140d,male,26,Belgian,Cricket,58,False,False,False,False,1,False,bachelor,A,True
x1212b,male,26,Dutch,Football,62,True,False,False,True,3,False,master,A,True
x6361g,female,28,Dutch,Chess,66,False,False,False,False,1,True,master,A,False
x5685e,female,26,Dutch,Swimming,67,False,False,False,False,0,True,master,A,False
x5018e,male,29,Dutch,Rugby,57,False,False,False,False,1,False,bachelor,A,True
x2603d,female,28,Dutch,Golf,62,True,False,False,True,2,False,bachelor,A,True
x5520g,male,24,Dutch,Rugby,55,True,False,False,True,2,False,phd,A,True
x5092g,female,23,Dutch,Golf,62,False,False,False,False,1,False,bachelor,A,True
x2157e,other,22,Dutch,Chess,73,False,True,False,False,1,True,master,A,True
x4201d,male,22,Dutch,Football,64,False,False,False,False,1,True,bachelor,A,False
x8345e,female,31,Dutch,Swimming,61,False,False,True,False,1,False,master,A,True
x8978b,female,31,German,Rugby,58,False,False,True,False,0,False,master,A,False
x4359d,other,28,German,Running,61,False,True,False,False,0,True,master,A,False
x6738g,female,26,Dutch,Football,60,True,False,False,False,2,False,bachelor,A,True
x9627g,male,24,Dutch,Rugby,64,True,False,True,True,3,False,master,A,True
x5100b,male,28,Dutch,Rugby,58,True,False,False,True,3,False,bachelor,A,True
x6745d,female,28,Belgian,Swimming,62,False,True,False,False,0,False,bachelor,A,False
x9776f,female,26,Dutch,Cricket,65,False,False,False,False,1,True,master,A,True
x4807e,female,21,Dutch,Football,60,False,False,False,True,2,False,bachelor,A,False
x6847f,male,27,Dutch,Golf,66,False,True,True,False,1,True,master,A,True
x2169c,male,26,Dutch,Rugby,58,True,False,True,True,2,False,bachelor,A,True
x9150d,female,27,Dutch,Golf,57,False,False,True,False,0,False,master,A,False
x5664e,male,25,Dutch,Tennis,69,True,False,False,True,3,False,master,A,True
x6666e,male,28,German,Rugby,57,False,False,False,False,1,False,bachelor,A,False
x4834e,male,30,Dutch,Golf,69,False,True,True,False,1,False,phd,A,False
x5359a,male,29,Dutch,Rugby,65,True,False,True,True,3,False,phd,A,True
x2492c,female,27,Dutch,Football,71,True,True,False,False,2,True,master,A,True
x7835g,male,30,Dutch,Rugby,64,False,False,False,False,1,True,master,A,True
x4120d,female,26,Dutch,Football,69,False,False,False,False,1,True,master,A,True
x6034g,female,25,Dutch,Rugby,59,True,False,False,True,2,False,bachelor,A,True
x7476g,male,25,Dutch,Swimming,70,False,True,False,False,1,True,bachelor,A,False
x6445e,female,26,German,Golf,56,False,False,False,False,1,False,bachelor,A,False
x1933e,male,26,Dutch,Golf,60,False,False,False,True,1,False,bachelor,A,True
x9991b,female,23,Dutch,Swimming,65,False,False,False,False,0,True,master,A,False
x3032c,male,27,Dutch,Rugby,58,False,False,False,False,2,False,master,A,True
x9657d,male,26,Dutch,Golf,60,False,False,False,False,0,False,bachelor,A,False
x8434g,female,32,Dutch,Golf,61,False,False,False,False,1,False,master,A,True
x4510g,male,24,Dutch,Rugby,58,True,False,False,True,2,False,master,A,True
x5981e,female,28,Belgian,Tennis,74,False,True,False,True,2,True,bachelor,A,False
x1155c,male,23,German,Tennis,60,False,True,False,False,1,False,bachelor,A,False
x2118f,female,21,Dutch,Chess,60,False,False,False,False,0,False,master,A,False
x9644d,male,29,Dutch,Swimming,52,True,False,True,True,3,False,master,A,False
x3013e,male,28,Belgian,Cricket,56,False,False,True,False,1,False,master,A,False
x4371a,male,29,Dutch,Football,55,False,False,False,False,2,False,bachelor,A,True
x8452c,male,28,Dutch,Rugby,57,True,False,True,True,2,False,master,A,True
x9941b,female,27,Dutch,Swimming,67,False,True,False,False,1,True,bachelor,A,True
x7899g,female,22,Dutch,Tennis,68,False,True,False,False,2,True,master,A,False
x9525c,male,24,Dutch,Rugby,60,True,False,False,True,3,False,bachelor,A,False
x8712e,male,30,Dutch,Rugby,59,True,False,False,True,2,False,master,A,True
x1603f,male,29,Dutch,Tennis,62,True,False,False,False,2,False,master,A,True
x3417f,female,28,German,Swimming,58,False,False,True,False,0,False,master,A,False
x2078f,male,25,Dutch,Rugby,55,True,False,False,True,2,False,bachelor,A,True
x6413d,female,22,Dutch,Swimming,71,False,True,True,False,1,True,master,A,True
x6862b,male,32,Belgian,Golf,53,False,False,False,False,0,False,bachelor,A,False
